title,url,file_name
Khalid Saad promises a bright future for Bahrain FinTech Bay | StartUp Bahrain,https://startupbahrain.com/khalid-saad-promises-a-bright-future-for-bahrain-fintech-bay/,20190520170608040508.dat
The Bahrain-based $100 million Al Waha Fund of Funds is up for grabs, and MENA’s tech startups are the target! | StartUp Bahrain,http://startupbahrain.com/features/the-bahrain-based-100-million-al-waha-fund-of-funds-is-up-for-grabs-and-menas-tech-startups-are-the-target/,20190520170654540069.dat
The Bahrain-based $100 million Al Waha Fund of Funds is up for grabs, and MENA’s tech startups are the target! | StartUp Bahrain,https://startupbahrain.com/the-bahrain-based-100-million-al-waha-fund-of-funds-is-up-for-grabs-and-menas-tech-startups-are-the-target/,20190520170525747941.dat
3 FinTech firms get the approval to use CBB’s Regulatory Sandbox | StartUp Bahrain,https://startupbahrain.com/3-fintech-firms-get-the-approval-to-use-cbbs-regulatory-sandbox/,20190520170523282148.dat
Bahrain FinTech | Middle East | Bahrain FinTech Bay,https://www.bahrainfintechbay.com/,20190520170645610403.dat
Women in FinTech Bahrain Initiative holds their first Ramadan Majlis in the Capital Club Bahrain | StartUp Bahrain,https://startupbahrain.com/women-in-fintech-bahrain-initiative-holds-their-first-ramadan-majlis-in-the-capital-club-bahrain/,20190520170626504813.dat
Welcome to Bahrain Investment Market,http://www.bahraininvestmentmarket.com,20190520170553861703.dat
Here’s everything you need to know about crowdfunding and its regulations in Bahrain! | StartUp Bahrain,https://startupbahrain.com/heres-everything-you-need-to-know-about-crowdfunding-and-its-regulations-in-bahrain/,20190520170625253511.dat
Category: News | StartUp Bahrain,https://startupbahrain.com/category/news/,20190520170633659711.dat
Author: StartUp Bahrain | StartUp Bahrain,https://startupbahrain.com/author/ghadeeralaradi/,20190520170628805358.dat
Author: StartUp Bahrain | StartUp Bahrain,https://startupbahrain.com/author/jenanalmukharriq/,20190520170514183333.dat
Bahrain looks to Indian tech firms to boost its domestic ICT sector | StartUp Bahrain,https://startupbahrain.com/bahrain-looks-to-indian-tech-firms-to-boost-its-domestic-ict-sector/,20190520170528249214.dat
Events | StartUp Bahrain,http://startupbahrain.com/events/,20190520170656081832.dat
We spoke to EDB’s John Kilmartin to find out about the AWS investment and Bahrain’s Cloud First Policy | StartUp Bahrain,https://startupbahrain.com/how-does-the-aws-investment-in-bahrain-benefit-you-we-spoke-to-edbs-john-kilmartin-to-find-out/,20190520170532220393.dat
Meet Nakheel, the Bahrain-based startup that is tackling the palm tree infestation with IoT | StartUp Bahrain,https://startupbahrain.com/meet-nakheel-the-bahrain-based-startup-that-is-tackling-the-palm-tree-infestation-with-iot/,20190520170711283249.dat
Frequently Asked Questions | StartUp Bahrain,https://startupbahrain.com/faq/,20190520170705735605.dat
Here’s a list of 9 startups you should keep your eyes on in 2019 in Bahrain | StartUp Bahrain,https://startupbahrain.com/heres-a-list-of-9-startups-you-should-keep-your-eyes-on-in-2019-in-bahrain/,20190520170702941256.dat
About | StartUp Bahrain,http://startupbahrain.com/about/,20190520170719876861.dat
News & Features | StartUp Bahrain,http://startupbahrain.com/news-and-features/,20190520170704481261.dat
Ecosystem | StartUp Bahrain,http://startupbahrain.com/ecosystem/,20190520170712881522.dat
Keeping The Momentum: Bahrain's Key Players On What It'll Take To Invigorate The Startup Scene,https://www.entrepreneur.com/article/313153,20190520170732649944.dat
Bahrain-based Rain promises to pack some serious heat for cryptocurrency exchange in GCC | StartUp Bahrain,https://startupbahrain.com/bahrain-based-rain-promises-to-pack-some-serious-heat-as-the-first-licensed-cryptocurrency-exchange-in-gcc/,20190520170657270761.dat
Bahraini startups, did you hear about Tamkeen’s MVP scheme? Here’s what Aisha Albalushi has to say! | StartUp Bahrain,https://startupbahrain.com/bahraini-startups-did-you-hear-about-tamkeens-new-mvp-scheme-come-see-what-aisha-albalushi-has-to-say/,20190520170714066888.dat
Events | StartUp Bahrain,http://www.startupbahrain.com/events,20190520170725911925.dat
Network Unlimited Press Office | IT News Africa,https://itnewsafrica.com/pressoffices/networks_unlimited/,20190520160429482105.dat
Startups Archives - Page 5 of 44 - MENAbytes,https://www.menabytes.com/category/startups/page/5/,20190520163144741690.dat
Ivanka Trump becomes the top Twitter trend in Saudi Arabia,https://www.menabytes.com/ivanka-trump-twitter-trend-saudi/,20190520163037409909.dat
KCB to Acquire National Bank of Kenya,https://techmoran.com/2019/04/18/kcb-to-acquire-national-bank-of-kenya/,20190521101622741349.dat
Telkom upgrades network in more towns - TechMoran,https://techmoran.com/2019/05/02/telkom-upgrades-network-in-more-towns/,20190521101608376372.dat
StarTimes retires its premium bouquet,cuts prices by 50% to grow user numbers - TechMoran,https://techmoran.com/2019/04/03/startimes-retires-its-premium-bouquetcuts-prices-by-50-to-grow-user-numbers/,20190521101620540178.dat
2014 | Moderation Queue,https://blog.akismet.com/2014/,20190520171051937106.dat
Startup News Egypt, Ideas, Tech News in Egypt - WeeTracker,https://weetracker.com/africa/northernafrica/egypt/page/3/,20190521102715282736.dat
Kenya Launches New Mobile Numbering Prefixes with M2M capabilities - TechMoran,https://techmoran.com/2019/05/03/kenya-launches-new-mobile-numbering-prefixes-with-m2m-capabilities/,20190521101907638497.dat
InterswitchSPAK to encourage STEM education & recruit users in Kenya,https://techmoran.com/2019/04/03/interswitchs-new-interswitchspak-challenge-aims-to-encourage-stem-education-recruit-users-in-kenya/,20190521101704995341.dat
Togo Business Angels Network launches,http://disrupt-africa.com/2018/10/togo-business-angels-network-launches/,20190521102604221716.dat
Full list of pornography sites banned in Uganda – SautiTech,https://www.sautitech.com/telecom/uganda-porn-banned/,20190521105831229997.dat
Business Archives - Page 85 of 85 - TechMoran,https://techmoran.com/category/business/page/85/,20190521101848219414.dat
Business Archives - Page 2 of 85 - TechMoran,https://techmoran.com/category/business/page/2/,20190521101755435999.dat
Business Archives - Page 3 of 85 - TechMoran,https://techmoran.com/category/business/page/3/,20190521101735076375.dat
Team WeeTracker, Author at WeeTracker,https://weetracker.com/author/weetracker-team/,20190521102745275690.dat
Ethiopian Airlines Finalizez Deal With Ghana To Open Carrier In Accra,https://weetracker.com/2019/05/21/ethiopian-airlines-new-national-carrier-will-base-in-accra-%ef%bb%bf/,20190521102802373981.dat
Ghana's Gold Production Sees Rise in 2018 With 158 Tonnes,https://weetracker.com/2019/05/15/ghana-africas-largest-gold-producer/,20190521102911822069.dat
This Egyptian Entrepreneur Is Creating Wealth From Garbage With The Help Of Local Farmers - WeeTracker,https://weetracker.com/2018/12/31/biomix-egypt-energy-waste/,20190521102753862307.dat
South Africans Spent USD 4 Bn Between 1-31 December 2018 - WeeTracker,https://weetracker.com/2019/02/11/between-december-1st-and-december-31st-2018-south-africans-spent-usd-4-bn/,20190521102846812985.dat
Eastern Africa Startup News, East African Entrepreneur Stories, Business News,https://weetracker.com/africa/easternafrica/,20190521102912245433.dat
The 2018 World Cup Series for Startups: Five Things You Can Learn From FIFA For Your Venture - WeeTracker,https://weetracker.com/2018/07/01/the-2018-world-cup-series-for-startups-five-things-you-can-learn-from-fifa-for-your-venture/,20190521102916944129.dat
East Africa: Adoption of Single EAC Currency to Take Longer - allAfrica.com,https://allafrica.com/stories/201905200071.html,20190521102906097645.dat
Kenya cautious about EAC single currency plan - Business Daily,https://www.businessdailyafrica.com/corporate/Kenya-cautious-about-EAC-single-currency-plan/539550-1094620-rvsphu/index.html,20190521102912802123.dat
DEMO Ventures Names Tania Ngima As Its New CEO - WeeTracker,https://weetracker.com/2018/07/11/demo-ventures-names-tania-ngima-as-its-new-ceo/,20190521102849265058.dat
Facebook Commits USD 300 Mn To Local Journalism Development - WeeTracker,https://weetracker.com/2019/01/16/facebook-commits-usd-30-mn-to-local-journalism-development/,20190521102927490746.dat
Uganda’s first fully digital bank opens shop in Kampala – SautiTech,https://www.sautitech.com/digital/digital-bank-standard-chartered-bank/,20190521105729627101.dat
Nigeria's Ease Of Doing Business Rating Increases From 169th To 145th Position – Techative,http://techativeng.com/2017/11/01/mixed-reactions-trails-announcement-nigerias-ease-business-rating-increase-169th-145th-position/,20190521105624993092.dat
Govt agencies urged to pool, share data – SautiTech,https://www.sautitech.com/digital/govt-agencies-urged-to-pool-share-data/,20190521105739616970.dat
Bitature on cryptocurrency: Be prepared for the risks – SautiTech,https://www.sautitech.com/digital/bitature-on-cryptocurrency-be-prepared-for-the-risks/,20190521105818264392.dat
#StartupSouth3: Investors, Tech Influencers To Gather in Aba – Techative,http://techativeng.com/2017/09/05/startupsouth3-investors-tech-influencers-gather-aba/,20190521105619483436.dat
In Search of Public Interest Technology: A Case For Africa. – Techative,http://techativeng.com/2018/11/12/in-search-of-public-interest-technology-a-case-for-africa/,20190521105629076825.dat
MTN Uganda advertises posts of deported executives, except for CEO – SautiTech,https://www.sautitech.com/telecom/mtn-deported-executives/,20190521105828924530.dat
A Chat with Tonye Briggs - Founder of Port Harcourt in Pictures – Techative,http://techativeng.com/2018/01/07/a-chat-with-tonye-briggs-founder-of-port-harcourt-in-pictures/,20190521105615904897.dat
IT project to facilitate seamless data exchange among govt entities takes shape – SautiTech,https://www.sautitech.com/digital/data-sharing-uganda/,20190521105727193155.dat
Use of VPNs in Uganda to increase as some telcos block porn sites – SautiTech,https://www.sautitech.com/telecom/use-of-vpns-in-uganda-to-increase-as-some-telcos-block-porn-sites/,20190521105822249429.dat
NITA-U Planning Director Kitoogo to sit on Makerere Appointments Board – SautiTech,https://www.sautitech.com/tech/fredrick-kitoogo-makerere-board/,20190521105825087945.dat
Ugandan govt, FAO roll out app to boost fight against Fall Armyworm – SautiTech,https://www.sautitech.com/digital/ugandan-govt-fao-roll-out-app-to-boost-fight-against-fall-armyworm/,20190521105820163151.dat
How to get a TIN from URA in Uganda – SautiTech,https://www.sautitech.com/digital/get-tin-from-ura-uganda/,20190521105726124876.dat
In pictures, TECNO SparK 3 Pro out of the box – SautiTech,https://www.sautitech.com/tech/tecno-spark-3-pro-unboxing/,20190521105730723080.dat
Under scrutiny, NIRA lists free and paid-for services – SautiTech,https://www.sautitech.com/digital/under-scrutiny-nira-lists-free-and-paid-for-services/,20190521105750732146.dat
New technology helps to locate anonymous Twitter users – SautiTech,https://www.sautitech.com/digital/new-technology-helps-to-locate-anonymous-twitter-users/,20190521105716652088.dat
Festive season: To buy or not to buy items online? – SautiTech,https://www.sautitech.com/digital/buy-items-online-uganda/,20190521105754379818.dat
7 tools you can use to send large files for free – SautiTech,https://www.sautitech.com/digital/send-large-files-free-tools/,20190521105758755945.dat
science park Archives – Techative,http://techativeng.com/tag/science-park/,20190521105626868403.dat
NIRA relocates Kampala office – SautiTech,https://www.sautitech.com/digital/nira-kampala-central-office/,20190521105734745073.dat
Regional cybercrime clinic kicks off in Kampala – SautiTech,https://www.sautitech.com/digital/regional-cybercrime-clinic-kicks-off-in-kampala/,20190521105840610478.dat
Safaricom and Western Union ink deal to make M-Pesa global – SautiTech,https://www.sautitech.com/telecom/safaricom-mpesa-western-union-partnership/,20190521105931203580.dat
BoU makes U-turn, agrees to back 0.5 % Mobile Money tax – SautiTech,https://www.sautitech.com/digital/bou-makes-u-turn-agrees-to-back-0-5-mobile-money-tax/,20190521105954630127.dat
March 2019 – SautiTech,https://www.sautitech.com/2019/03/,20190521105838101202.dat
Lingxi AR Raises A+ Funding Round | FinSMEs,http://www.finsmes.com/2019/05/lingxi-ar-raises-a-funding-round.html,20190521110033038304.dat
Tiled Raises $1.5M in Seed Funding | FinSMEs,http://www.finsmes.com/2019/05/tiled-raises-1-5m-in-seed-funding.html,20190521110035514349.dat
Plus One Robotics Raises $8.3M in Series A Funding | FinSMEs,http://www.finsmes.com/2018/11/plus-one-robotics-raises-8-3m-in-series-a-funding.html,20190521110035445960.dat
Auth0 Raises $103M in Funding, Valued at Over $1 Billion | FinSMEs,http://www.finsmes.com/2019/05/auth0-raises-103m-in-funding-valued-at-over-1-billion.html,20190521110035584852.dat
Arris Composites Raises $10M in Series A Funding | FinSMEs,http://www.finsmes.com/2019/05/arris-composites-raises-10m-in-series-a-funding.html,20190521110051011956.dat
Profitect Receives Investment from Motorola Solutions Venture Capital |FinSMEs,http://www.finsmes.com/2014/04/profitect-receives-investment-from-motorola-solutions-venture-capital.html,20190521110033775884.dat
Tyffon Raises $7.8M in Series A Funding | FinSMEs,http://www.finsmes.com/2019/05/tyffon-raises-7-8m-in-series-a-funding.html,20190521110049986628.dat
Nightstar Closes $45M Series C Funding |FinSMEs,http://www.finsmes.com/2017/07/nightstar-closes-45m-series-c-funding.html,20190521110050925535.dat
Anon AI Raises £340K Pre-Seed Funding Round |FinSMEs,http://www.finsmes.com/2018/01/anon-ai-raises-340k-pre-seed-funding-round.html,20190521110051458877.dat
Amastan Technologies Secures $11M in Series B-2 Funding | FinSMEs,http://www.finsmes.com/2019/05/amastan-technologies-secures-11m-in-series-b-2-funding.html,20190521110038132450.dat
Fastly Raises $50m in Funding |FinSMEs,http://www.finsmes.com/2017/05/fastly-raises-50m-in-funding.html,20190521110040175575.dat
Fastly Raises $40M in Series C Funding |FinSMEs,http://www.finsmes.com/2014/09/fastly-raises-40m-in-series-c-funding.html,20190521110038850181.dat
NightstaRx Raises $35M in Series B Financing |FinSMEs,http://www.finsmes.com/2015/11/nightstarx-raises-35m-in-series-b-financing.html,20190521110050458009.dat
Quell Therapeutics Raises $35M in Series A Funding | FinSMEs,http://www.finsmes.com/2019/05/quell-therapeutics-raises-35m-in-series-a-funding.html,20190521110040657173.dat
Turkey Archives | FinSMEs,http://www.finsmes.com/category/turkey,20190521110104322419.dat
Estonia Archives | FinSMEs,http://www.finsmes.com/category/estonia,20190521110104922101.dat
Latvia Archives | FinSMEs,http://www.finsmes.com/category/latvia,20190521110102869529.dat
Japan Archives | FinSMEs,http://www.finsmes.com/category/japan,20190521110056517430.dat
Jaunt Raises $65M in Series C Funding |FinSMEs,http://www.finsmes.com/2015/09/jaunt-raises-65m-series-funding.html,20190521110056962628.dat
Bessemer Venture Partners Promotes Three to Partner |FinSMEs,http://www.finsmes.com/2017/06/bessemer-venture-partners-promotes-three-to-partner.html,20190521110125858856.dat
DirectScale Raises $4M in Series A Funding |FinSMEs,http://www.finsmes.com/2015/10/directscale-raises-4m-in-series-a-funding.html,20190521110116895902.dat
SpectX Raises Funding Round |FinSMEs,http://www.finsmes.com/2017/05/spectx-raises-funding-round.html,20190521110103518086.dat
Self-Learning Data Platform Reltio Closes $45M in Series D Funding,http://www.finsmes.com/2018/05/self-learning-data-platform-reltio-closes-45m-in-series-d-funding.html,20190521110119172129.dat
Coursera Raises $49.5m in First Closing of Series C Financing |FinSMEs,http://www.finsmes.com/2015/08/coursera-raises-49-5m-in-first-closing-of-series-c-financing.html,20190521110120184508.dat
Reneo Pharmaceuticals Raises $50M in Series A Financing | FinSMEs,http://www.finsmes.com/2019/05/reneo-pharmaceuticals-raises-50m-in-series-a-financing.html,20190521110101377592.dat
GroSocial Closes $450K Seed Funding Round |FinSMEs,http://www.finsmes.com/2011/10/grosocial-closes-450k-seed-funding.html,20190521110105480342.dat
Alcresta Raises $10M in Series B Financing |FinSMEs,http://www.finsmes.com/2013/07/alcresta-raises-10m-series-financingalcresta-raises-10m-series-financing.html,20190521110126362708.dat
Trillium Closes Series A Financing Round |FinSMEs,http://www.finsmes.com/2017/02/trillium-closes-series-a-financing-round.html,20190521110059195473.dat
Stitcher Closes $10M Series C Financing |FinSMEs,http://www.finsmes.com/2011/09/stitcher-closes-10m-series-financing.html,20190521110119689662.dat
Emotion Recognition Software Provider Affectiva Raises $14M in Venture Capital |FinSMEs,http://www.finsmes.com/2016/05/emotion-recognition-software-provider-affectiva-raises-14m-in-venture-capital.html,20190521110058673642.dat
Zizoo Completes €6.5M Series A Financing | FinSMEs,http://www.finsmes.com/2018/11/zizoo-completes-e6-5m-series-a-financing.html,20190521110101282103.dat
kiutra Completes Seven-Figure Seed Funding Round | FinSMEs,http://www.finsmes.com/2019/05/kiutra-completes-seven-figure-seed-funding-round.html,20190521110231099681.dat
CozyKin Raises $6M in Series A Funding | FinSMEs,http://www.finsmes.com/2019/05/cozykin-raises-6m-in-series-a-funding.html,20190521110101534005.dat
Cardtek Receives Private Equity Investment |FinSMEs,http://www.finsmes.com/2016/04/cardtek-receives-equity-investment.html,20190521110102225057.dat
Mailcloud Raises $2.8M in Seed Funding |FinSMEs,http://www.finsmes.com/2014/10/mailcloud-raises-2-8m-in-seed-funding.html,20190521110124423092.dat
Tech & Startup Events in MENA,https://www.menabytes.com/startup-events/,20190520155834884860.dat
Contact Us - MENAbytes,https://www.menabytes.com/contact/,20190520155854278803.dat
WeeTracker - News & Stories About African Entrepreneurs, Innovation, Startups & Venture Capital,https://weetracker.com/,20190520142600995755.dat
Deliveroo, the European food delivery startup with presence in UAE & Kuwait, raises $575 million led by Amazon,https://www.menabytes.com/deilveroo-amazon/,20190520155853214836.dat
East Africa newsIT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/category/africa-by-region/east-africa/,20190520160528487318.dat
Flat6Labs,https://www.flat6labs.com/,20190520170242711322.dat
Opinion: Bootstrapping the startup is a better choice for tech founders than raising venture capital,https://www.menabytes.com/bootstrapping-better-choice-tech-founders/,20190520163149454274.dat
Tunisian pharma co. Teriak receives €3.4mn loan from the EBRD,https://www.altafrica.com/teriak-receives-e3-4mn-from-ebrd/,20190520160855531037.dat
Switzerland Archives | FinSMEs,http://www.finsmes.com/category/switzerland,20190521110237486534.dat
Agora Innovation Raises €750K in Funding | FinSMEs,http://www.finsmes.com/2019/02/agora-innovation-raises-e750k-in-funding.html,20190521110238867073.dat
bookingkit Secures Multi-Million Euro Financing | FinSMEs,http://www.finsmes.com/2019/03/bookingkit-secures-multi-million-euro-financing.html,20190521110238394700.dat
Eyeware Raises CHF 1.9M in Funding | FinSMEs,http://www.finsmes.com/2019/01/eyeware-raises-chf-1-9m-in-funding.html,20190521110237916339.dat
Outpost Raises US$1.3M in Seed Funding | FinSMEs,http://www.finsmes.com/2019/05/outpost-raises-us1-3m-in-seed-funding.html,20190521110237981817.dat
hub Archives – Techative,http://techativeng.com/tag/hub/,20190520154958393589.dat
ecosystem Archives – Techative,http://techativeng.com/tag/ecosystem/,20190520154926638932.dat
Teraco's Africa Cloud Exchange offers a direct connection to multiple leading global cloud services in Africa - ITWeb Africa,http://www.itwebafrica.com/companynews/746-teraco-data-environments/245876-teraco-s-africa-cloud-exchange-offers-a-direct-connection-to-multiple-leading-global-cloud-services-in-africa,20190516173910935357.dat
People newsIT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/category/ict-people/,20190520165408642039.dat
Paxful offers bitcoin workshops to universities in Africa |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/05/paxful-offers-bitcoin-workshops-to-universities-in-africa/,20190520164950541500.dat
Features newsIT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/category/features-2/,20190520165258739948.dat
Lynda Aphing-Kouassi: "We want to bridge the gap between East Africa and West Africa" - AfrikaTech,https://www.afrikatech.com/start-business/lynda-aphing-kouassi-we-want-to-bridge-the-gap-between-east-africa-and-west-africa/,20190520161403952570.dat
Microsoft launches Policy Innovation Centre in South Africa |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/03/microsoft-launches-its-south-african-policy-innovation-centre/,20190520160557589302.dat

	Press Releases
,http://www.vivoenergy.com/Where-we-Operate/Botswana/Media-Centre/Press-Releases,20190520170209229927.dat
"African diasporas, accelerators of the economies of the continent": the book that looks at Africa with the eyes of the future - AfrikaTech,https://www.afrikatech.com/start-business/african-diasporas-accelerators-of-the-economies-of-the-continent-the-book-that-looks-at-africa-with-the-eyes-of-the-future/,20190520164304587325.dat
Southern Africa newsIT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/category/africa-by-region/southern-africa-africa-by-region/,20190520164953583601.dat
Top 10 EdTech startups transforming learning in Africa |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/02/top-10-edtech-startups-transforming-learning-in-africa/,20190520165421827138.dat
Events newsIT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/category/events/,20190520160435305480.dat
Startup Spotlight Archives – Techative,http://techativeng.com/category/startup/,20190520152036115936.dat
Careem Bus enters the Saudi market with a bang — introduces intercity bus service | StartUp Bahrain,https://startupbahrain.com/careem-bus-enters-the-saudi-market-with-a-bang-introduces-intercity-bus-service/,20190520170627688295.dat
75 Nigerian Hubs Establish Innovation Support Network (ISN) to Support Entrepreneurship – Techative,http://techativeng.com/2019/04/01/75-nigerian-hubs-establish-innovation-support-network-isn-to-support-entrepreneurship/,20190520164758752265.dat
Techative – We tech a great deal,http://techativeng.com/author/contributor/,20190520151932827846.dat
Skills and tech impacting South Africa's digital marketing performance |IT News Africa – Up to date technology news, IT news, Digital news, Telecom news, Mobile news, Gadgets news, Analysis and Reports | Africa's Technology News Leader,https://www.itnewsafrica.com/2019/05/skills-and-tech-impacting-south-africas-digital-marketing-performance/,20190520165010139496.dat
30 Years In Making And Less Than 3 Years In Breaking: What Pushed This Retail Giant Into A Bottomless Pit﻿ - WeeTracker,https://weetracker.com/2019/03/14/30-years-in-making-and-less-than-3-years-in-breaking-what-pushed-this-retailing-giant-into-a-bottomless-pit%EF%BB%BF/,20190521102908657578.dat
startup Archives – Techative,http://techativeng.com/tag/startup/,20190520151733040460.dat
Agency banking changing the face of finance sector – SautiTech,https://www.sautitech.com/digital/agency-banking-changing-the-face-of-finance-sector/,20190521105801044166.dat
Category: Features | Page 2 | StartUp Bahrain,https://startupbahrain.com/category/features/page/2/,20190522100854365707.dat
Author: Flat6Labs Bahrain | StartUp Bahrain,https://startupbahrain.com/author/flat6labs-bahrain/,20190522100635793821.dat
Author: Muaad Bani | StartUp Bahrain,https://startupbahrain.com/author/muaadbani/,20190522100627094830.dat
5 tips for Bahraini startups to impress investors from the mouths of investors | StartUp Bahrain,https://startupbahrain.com/5-tips-for-bahraini-startups-to-impress-investors/,20190522100652686971.dat
Here’s how Bahraini startups can secure $32K in funding from Flat6Labs | StartUp Bahrain,https://startupbahrain.com/heres-how-bahraini-startups-can-secure-32k-in-funding-from-flat6labs/,20190522100645662928.dat
Why I moved to Bahrain to build my own startup | StartUp Bahrain,https://startupbahrain.com/why-i-moved-to-bahrain-to-build-my-own-startup/,20190522100616138814.dat
The Gig Economy In Africa And Its Many Challenges,https://weetracker.com/2019/05/21/gig-economy-africa/,20190522101513892894.dat
Start-up Sunday Holds its 45th Edition – Techative,http://techativeng.com/2018/05/26/start-up-sunday-holds-its-45th-edition/,20190522101031433085.dat
Home | FbStart Accelerator,http://cchubnigeria.com/fbstart,20190522101003022800.dat
Revealing the invisible: Rafael in Nigeria | Air pollution information | AirVisual,https://airvisual.com/blog/revealing-the-invisible-rafael-in-nigeria,20190522101100192212.dat
Nigeria's Port Harcourt covered in mystery cloud of soot - BBC News,http://www.bbc.com/news/world-africa-39040868,20190522101103872354.dat
Category: Features | Page 21 | StartUp Bahrain,https://startupbahrain.com/category/features/page/21/,20190522100900445010.dat
Category: Features | Page 3 | StartUp Bahrain,https://startupbahrain.com/category/features/page/3/,20190522100901559685.dat
Free Cowork Day at Creative Hub – Techative,http://techativeng.com/2018/01/19/free-cowork-day-creative-hub/,20190522101002786211.dat
The MITEF Arab Startup Competition is in 2 days, what are you waiting for? | StartUp Bahrain,https://startupbahrain.com/the-mitef-arab-startup-competition-is-in-2-days-what-are-you-waiting-for/,20190522100859393275.dat
Throwayng.com Is Expanding Its Operational Base – Techative,http://techativeng.com/2018/01/05/throwayng-com-expanding-operational-base/,20190522101105800801.dat
Startup Sunday Set to Hold its 49th Edition with Activities to Grow the Port Harcourt Entertainment Sector – Techative,http://techativeng.com/2018/09/15/startup-sunday-set-to-hold-its-49th-edition-with-activities-to-grow-the-port-harcourt-entertainment-sector/,20190522101110804039.dat
Egypt Startup Latest News and Technology in Northern Africa, International Funding, Tech Africa – WeeTracker,https://weetracker.com/africa/northernafrica/,20190522101640333874.dat
SMEs: Mauritius Urges African Governments To ‘Walk The Talk’ - WeeTracker,https://weetracker.com/2018/09/24/smes-mauritius-urges-african-governments-to-walk-the-talk/,20190522101736623788.dat
New Investment To Boost Rural Electrification In Kenya,https://weetracker.com/2019/05/21/ovo-foundation-investment-increase-electricity-access-rural-kenya/,20190522101613964952.dat
Silversmith Capital Partners Closes Second Private Equity Fund, at $670M |FinSMEs,http://www.finsmes.com/2018/01/silversmith-capital-partners-closes-second-private-equity-fund-at-670m.html,20190522101749603107.dat
Impossible Objects Raises $4.1M in Funding | FinSMEs,http://www.finsmes.com/2019/05/impossible-objects-raises-4-1m-in-funding.html,20190522101745710448.dat
Clerkie Raises $2M in Seed Funding | FinSMEs,http://www.finsmes.com/2019/05/clerkie-raises-2m-in-seed-funding.html,20190522101749695600.dat
Guardicore Raises $60M in Series C Funding | FinSMEs,http://www.finsmes.com/2019/05/guardicore-raises-60m-in-series-c-funding.html,20190522101741486778.dat
Biofourmis Closes $35M Series B Financing Round | FinSMEs,http://www.finsmes.com/2019/05/biofourmis-closes-35m-series-b-financing-round.html,20190522101751171558.dat
Modsy Raises $37M in Series C Funding | FinSMEs,http://www.finsmes.com/2019/05/modsy-raises-37m-in-series-c-funding.html,20190522101741192668.dat
Zerto Secured Additional $20M in Series E1 Financing |FinSMEs,http://www.finsmes.com/2016/06/zerto-secured-additional-20m-in-series-e1-financing.html,20190522101746124880.dat
Magenta Therapeutics Closes $50M Series B Funding |FinSMEs,http://www.finsmes.com/2017/05/magenta-therapeutics-closes-50m-series-b-funding.html,20190522101741558359.dat
Torii Raises $3.5M in Seed Funding | FinSMEs,http://www.finsmes.com/2019/05/torii-raises-3-5m-in-seed-funding.html,20190522101744601247.dat
Insurify Closes $4.6M Funding Round |FinSMEs,http://www.finsmes.com/2017/03/insurify-closes-4-6m-funding-round.html,20190522101751755760.dat
Sprinklr Raises $40M in Series D Funding |FinSMEs,http://www.finsmes.com/2014/04/sprinklr-raises-40m-in-series-d-funding.html,20190522101744838208.dat
A10 Capital Receives PE Investment from BlackRock and THL Credit |FinSMEs,http://www.finsmes.com/2015/09/a10-capital-receives-pe-investment-from-blackrock-and-thl-credit.html,20190522101749159838.dat
PDFTron Receives USD$71M Investment Led By Silversmith Capital,http://www.finsmes.com/2019/05/pdftron-receives-usd71m-investment-led-by-silversmith-capital-partners.html,20190522101746284978.dat
Singapore Archives | FinSMEs,http://www.finsmes.com/category/singapore,20190522101801265742.dat
Israel Archives | FinSMEs,http://www.finsmes.com/category/israel,20190522101815033670.dat
Paro Raises $5M in Series A Funding |FinSMEs,http://www.finsmes.com/2018/03/paro-raises-5m-in-series-a-funding.html,20190522101816058921.dat
FI Navigator Raises $2.5M in Series B Funding | FinSMEs,http://www.finsmes.com/2019/05/fi-navigator-raises-2-5m-in-series-b-funding.html,20190522101816161504.dat
Lygos Receives $5M Investment from LG Technology Ventures | FinSMEs,http://www.finsmes.com/2019/01/lygos-receives-5m-investment-from-lg-technology-ventures.html,20190522101930884759.dat
