title,content,link,sources
"All3DP Raises Funding
","All3DP GmbH, a Munich, Germany-based startup that provides consumers and small business users with guidance, practical information, tips and a curated marketplace of 3D printable designs, received an investment of undisclosed amount.
 High-Tech Gruenderfonds (HTGF) and four other angel investors made the investment.
 Co-founded in May 2014 by Mathias Plica, CEO, Stefan Schwarz-Ulrich and Anatol Locker, All3DP operates a consumer-oriented website that provides editorial coverage on topics related to 3D printing and offers an online marketplace for tested 3D printable designs.
 FinSMEs
 07/12/2014
 PRESS RELEASE
 MUNICH / BONN – 02.12.2014
 Fast-growing 3D printing consumer market emerging: High-Tech Gruenderfonds (HTGF) invests in All3DP GmbH
 The Munich-based tech company All3DP GmbH is closing the gap between consumers and the 3D printing cosmos. All3DP’s consumer-oriented website provides extensive editorial coverage on topics related to 3D printing and offers an online marketplace for tested 3D printable designs. In order to establish the first mover and future global player in the market, High-Tech Gruenderfonds is funding the new startup company.
 3D printing will be one of the key technologies in the coming decades – analysts are forecasting strong growth. This view is shared by High-Tech Gruenderfonds, which, together with four other angel investors is investing in All3DP GmbH, a startup company located in Munich, Germany. All3DP’s mission is to be the number one point of contact for consumers and small businesses interested in 3D printing. To this end, All3DP publishes user-oriented editorial content on its website in English and also offers an online marketplace for 3D printable objects. Marvin D. Andrä, Investment Manager at High-Tech Gruenderfonds, is pleased with their new investment, “3D printing technology has a tremendous disruptive potential. We are convinced that, with the three very experienced founders of the company, we are establishing a global player and thereby contributing to developing a sustainable market.”
 “Typically when people hear about 3D printing, they immediately think of plastic objects made on a home 3D printer,” says Mathias Plica, who is Co-Founder and CEO of All3DP. “Most consumers are unaware of the fact that you can also 3D print objects in high quality materials such as steel, gold, ceramic or titanium.” Plica adds that you don’t necessarily have to own a printer to obtain a 3D printed product that you have had your eyes on. At a reasonable price you can purchase individual items online from a professional 3D printing service provider.
 In order for a 3D printer to be able to create an object, it needs a digital “blueprint.” A wealth of these design files will become available on the online marketplace at All3DP.com in the coming months. “The existing online marketplaces for 3D designs are all too often confusing or the design files have not been curated. A lot can go wrong as a result. All3DP, on the other hand, checks the design files before they are made available to customers for ordering 3D printed objects from a printing service provider,” explains Stefan Schwarz-Ulrich, Co-Founder and Mathematician.
 Co-Founder and Journalist Anatol Locker is responsible for website content and traffic. Locker is in the process of creating relevant English-language editorial content that attracts users around the world. “The developments in the 3D printing market are changing so rapidly that there is exciting news to report on every single day. We aim to build on the momentum of the atmosphere of change in the 3D printing industry and fuel it as well.” Locker, who is a tech journalist, further explains that the website is primarily geared towards information that is helpful to users. “We have the expertise to address not only 3D professionals but also the general public – and we intend to make good use of that advantage.”
 About All3DP GmbH
 The English-language platform on All3DP.com provides consumers and small business users with guidance and practical information and tips as well as a curated marketplace of 3D printable designs. The company was established in May 2014.
 Press contact:
 All3DP GmbH
 Mathias Plica
 Kaltenbrunner Strasse 17
 81477 München
 Germany
 Tel: +49 177 2134 906
 Email: plica@all3dp.com
 www.all3dp.com","http://www.finsmes.com/2014/12/all3dp-raises-funding.html
",FinsmesGermany
"TVSmiles Raises €5M in VC Funding
","TVSmiles, a Berlin, Germany-based quiz app that rewards users for interacting with various ad formats in a gaming environment, raised €5m in financing. 
 The round was led by Omnes Capital (which invested €2m), with participation from existing investors Ventech, e.ventures, German Startups Group, SevenOneMedia and current business angels.
 The company intends to use the funds to expand its UK business as well as for product development.
 Founded in 2013 by Christian Heins, Gaylord Zach and Frederic Westerberg, TVSmiles is a quiz app that rewards users with “Smiles” for interacting with TV- and various digital ad formats. “Smiles” can be exchanged for rewards such as Amazon vouchers, PayPal credit, state-of-theart smartphones, tablets and much more.
 To collect “Smiles”, users play quiz cards produced in-house by the company, which contain a mix of both editorial as well as commercial content and combine
 them into a native advertising environment.
 Launched in Germany in September 2013, TvSmiles has been downloaded more than three million times. After rolling out its UK business, TVSmiles will expand into the U.S. with additional international markets also planned.
 The app is available on the Apple App Store and Google Play Store.
 The company currently has 60 employees.","http://www.finsmes.com/2015/09/tvsmiles-raises-e5m-vc-funding.html
",FinsmesGermany
"Medigo Raises €5M
","Medigo, a Berlin, Germany-based medical travel booking startup, raised €5m in funding.
 The round was led by Accel Partners.
 The company intends to use the funds to expand the team and enter new markets.
 Founded in November 2013 and led by Pawel Cebula, COO, and Ugur Samut, CEO, Medigo provides a free-to-use platform that connects patients with medical care – anywhere in the world. Patients can compare prices of medical treatment and book a medical procedure online in a selection of internationally accredited clinics and hospitals.
 The company has already partnered with close to 400 internationally accredited hospitals and clinics to serve more than 1,500 patients for procedures ranging from dental implants to hip replacements to liposuction to cutting-edge treatments for cancer.
 [youtube id=”jagtC_I-T1A” width=”620″ height=”360″]","http://www.finsmes.com/2014/12/medigo-raises-e5m.html
",FinsmesGermany
"coModule Raises €500K
","coModule, a Berlin, Germany-based mobility company, raised €500K in seed funding.
 High-Tech Gruenderfonds made the investment.
 The company intends to use the funds to accelerate growth, implement the technology and begin the market entry.
 Founded in 2014 by Welix Klaas and CEO Kristjan Maruste, coModule has developed a hardware and software platform for Light Electric Vehicles (LEVs). The hardware monitors vehicle and environmental metrics and sends the data directly to the end user’s smartphone. The mobile app then visualises the available range, helping to eliminate range anxiety. Data on the vehicle is also sent to the manufacturer of the LEV who can then make better product development decisions and utilize the direct communication with the end user.
 The company has more than 10 engineers with HQ in Berlin and development office in Tallinn, Estonia.","http://www.finsmes.com/2015/06/comodule-raises-e500k.html
",FinsmesGermany
"Cloud&Heat Technologies Raises €10M in Series B Funding
","Cloud&Heat Technologies GmbH, a Dresden, Germany-based company that develops, builds and operates energy-efficient, scalable, and secure data centers for cloud computing, raised €10M in Series B funding. 
 The round was led by ETF Partners and Inven Capital, Sicav, a.s., with participation from an existing investor.
 The company intends to use the capital for international expansion, particularly in Asia and the US, and further development of its solutions.
 Led by Nicolas Röhrs, CEO, Cloud&Heat has developed technologies that enable customers to efficient use of virtual servers, and to capture and use the waste heat emitted to lower the overall energy consumption. Customers include utilities, large corporations and next generation service providers, such as those working in the Internet of Things space.
 This year, the company has already recorded a more than 4-fold increase in sales compared to the full year 2017, supporting 1,000 servers deployed around the world. In particular, the demand for containerized, mobile data centers has increased rapidly in the last 12 months, with buyers and operating orders coming from Europe and Asia.
 Cloud&Heat has an 80-person strong international team of experts, as well as partnerships with:
 – manufacturers and distributors including Foxconn subsidiary TradeDX, which ensures serial production of the data centre containers, and
 – STULZ, and
 – Inabata, the sales partner for Asia.
 The company is also actively defining the future of cloud computing through its participation in a number of consortia, such as Auditor and SecuStack.
  ","http://www.finsmes.com/2018/09/cloudheat-technologies-raises-e10m-in-series-b-funding.html
",FinsmesGermany
"Drone Startup FairFleet Raises Funding from HTGF
","FairFleet, a Munich, Germany-based drone startup, raised funding from High-Tech Gründerfonds. 
 The amount of the deal was not disclosed.
 Led by CEO Florian Waubke, FairFleet provides a destination for drone services covering the entire value chain from booking, airspace approval, pilot management, aerial survey to data analysis.
 The company operates its services in industries such as real estate, insurance, energy, agriculture and large infrastructure projects.
 It has over 1,600 verified and professional pilots in over 42 countries.","http://www.finsmes.com/2018/08/drone-startup-fairfleet-raises-funding-from-htgf.html
",FinsmesGermany
"JeNaCell Raises Additional Financing
","JeNaCell, a Jena, Germany-based biotech company, raised a Series A financing of undisclosed amount.
 Backers included Evonik Industries, bm-t beteiligungsmanagement thüringen GmbH and Sparkasse Jena as well as existing investors High-Tech Gruenderfonds and the Foundation for Technology, Innovation and Research of Thuringia.
 The company intends to use the funds for the expansion of its production capacity and the extension of its distribution network.
 Led by Dr. Nadine Hessler and Dr. Dana Kralisch, JeNaCell specializes in the development and manufacture of biotechnologically produced nanocellulose. The company, which was spun off from the Friedrich Schiller University in 2012, uses a continuous production processes for manufacturing a bio-material that is suitable for use in innovative and future-oriented applications in the fields of medicine and cosmetics – for example in the form of an interactive wound dressing or moisturizing face mask – as well as in the area of technology and pharmaceutical products.
 FinSMEs","http://www.finsmes.com/2015/07/jenacell-raises-additional-financing.html
",FinsmesGermany
"Senic Raises $4M in Seed Funding
","Senic, a Berlin, Germany-based smart home technology startup, raised $4m in seed funding. 
 Backers included Birchmere Ventures, Target Partners, and home appliance maker Gira.
 The company intends to use the new funds to expand the team and product line.
 Led by CEO Tobias Eichenwald, Senic designs and builds smart home products. Its offering currently includes:
 – NUIMO, a a smart home device controller, and
 – COVI, an Amazon Alexa-enabled designer light that includes speech control and acts as the basis for a smart home system.","http://www.finsmes.com/2018/03/senic-raises-4m-in-seed-funding.html
",FinsmesGermany
"Auctionata Raises $20.2M in Funding
","Auctionata, a Berlin, Germany-based has online fine art auction house, raised $20.2m in funding.
 Backers included Earlybird Venture Capital, Bright Capital, Kite Ventures, Holtzbrinck Ventures, ­­­­­­eVenture Capital Partners and the ­­­­­­Raffay Group.
 Founded one year ago by CEO Alexander Zacke and Georg Untersalmberger, Auctionata brings all the services of a traditional auction house to the internet. They broadcast live auctions in TV quality to computers, tablets and mobile devices, and operates a global network of 250 experts in all kinds of fields, who can provide free valuation for art, antiques, collectibles and luxury vintage items.
 The company, which also has a New York office, has 100 employees.
 FinSMEs","http://www.finsmes.com/2013/04/auctionata-raises-20-2m-funding.html
",FinsmesGermany
"heartbeat medical Raises High Six Figure Euro Funding
","heartbeat medical, a Berlin, and Cologne-Germany-based startup that enables doctors to measure and improve their procedures, raised a high six figure euro funding. 
 Backers included High-Tech Gründerfonds and DocCheck Guano AG.
 The company intends to use the funds for hiring new developers and building a distribution channel. In addition, a large multicentre study is planned for later this year.","http://www.finsmes.com/2016/01/heartbeat-medical-raises-high-six-figure-euro-funding.html
",FinsmesGermany
"sunfire Completes Eight Digit Financing
","sunfire GmbH, a Dresden, Germany-based developer and producer of reversible high-temperature electrolysers(RSOC) and high-temperature fuel cells (SOFC), completed a further round of eight digit financing.
 The round was led by private investors (called the “sunfire Entrepreneurs’ Club”) and Inven Capital with participation from existing investors Total Energy Ventures and Electranova Capital, managed by Idinvest Partners and sponsored by EDF Group, as well as founders Carl Berninghausen (CEO), Christian von Olshausen (CTO) and Nils Aldag (CFO).
 The company intends to use the funds for future market development and product industrialization.
 Founded in 2010, sunfire develops and produces high-temperature electrolysis cells (SOECs) and high-temperature solid oxide fuel cells (SOFCs), which facilitate the generation of electric power and heat – according to the principle of cogeneration – on-demand at the point of consumption. The hydrogen produced can either be converted into fuels using the sunfire Power-to-Liquids process or used without further processing in the H2mobility or industrial sectors.","http://www.finsmes.com/2015/11/sunfire-completes-eight-digit-financing.html
",FinsmesGermany
"Sensorberg Raises €750K in Funding
","Sensorberg, a Berlin, Germany-based iBeacon pioneer, raised €750k in funding.
 The round was led by Berlin Technologie Holding.
 The company intends to use the funds to further develop its platform and add new features.
 Sensorberg is developing a management platform for developers to work with Apple’s iBeacon technology (an iBeacon is an indoor positioning system (that Apple Inc. defines as “a new class of low-powered, low-cost transmitters that can notify nearby iOS 7 devices of their presence“) and enable their apps to interact with iBeacons as well as to build a comprehensive iBeacon network.
 The company is in the Berlin-based Microsoft Ventures Accelerator program.","http://www.finsmes.com/2014/01/sensorberg-raises-e750k-in-funding.html
",FinsmesGermany
"immatics biotechnologies Raises €53.8M in Series C Financing Round
",,"http://www.finsmes.com/2010/09/immatics-biotechnologies-raises-e53-8m-in-series-c-financing-round.html
",FinsmesGermany
"incapptic Connect Raises Seed Funding from High-Tech Gründerfonds
","incapptic Connect, a Berlin, Germany-based platform to exchange data between companies and developers when updating apps, raised seed funding from High-Tech Gründerfonds.
 The amount of the deal was not disclosed.
 The company intends to use the funds for product development and further customer acquisition in the German-speaking countries (Germany, Austria and Switzerland) and beyond.
 Led by Dr. Rafael Kobylinski, founder and CEO, and Dr. Thiemo Scherle, CCO, incapptic Connect provides software that simplifies the exchange of data between companies and external developers when updating apps. The solution is compatible with popular app-distribution systems, such as MobileIron, Apple App Store and Google Play. Clients include Lufthansa and CLAAS, the international manufacturer of agricultural machinery, among others.","http://www.finsmes.com/2017/02/incapptic-connect-raises-seed-funding-from-high-tech-grunderfonds.html
",FinsmesGermany
"Cannamedical Receives €15M Equity Investment from Orkila Capital
","Cannamedical Pharma GmbH, a Cologne, Germany-based independent cannabis wholesaler, received €15m in Series A funding. 
 US- and Germany-based Orkila Capital made a minority equity investment in the company.
 Founded in 2016 by David Henn, CEO, Cannamedical Pharma imports medical cannabis products and distribute them to around 2,000 pharmacies and clinical facilities to help doctors, healthcare professionals and pharmacists improve the quality of their patients’ lives. Its products are focused on people with cancer, multiple sclerosis (MS) and chronic or acute pain.
 The company, which started operating following the legalization of medical cannabis in Germany in March 2017, employs around 40 people in Cologne and generates a million turnover.
 It also has subsidiaries in Canada, the United Kingdom and Greece.
 Following the investment, founder David Henn holds approximately 60% of the shares in the company with SN-Invests, a Luxembourg-based start-up investor, being the third largest shareholder with a stake of almost 21%.","http://www.finsmes.com/2019/01/cannamedical-receives-e15m-equity-investment-from-orkila-capital.html
",FinsmesGermany
"Online Art Auction Platforms Auctionata and Paddle8 Merge
","Online art auction platforms Auctionata (Germany) and Paddle8 (USA) have merged. 
 The financial terms of the deal were not disclosed.
 The joint company will immediately become one of the top 10 auction houses worldwide outside of China with joint sales above $150M and nearly 800,000 registered users. Together, Paddle8 and Auctionata will grow the global mid-market in this space, for objects up to $500K, which is still underserved.
 The joint company will offer a more extensive and diversified inventory as Paddle8’s sales are oriented mostly toward contemporary art and design, while Auctionata specializes in vintage luxury.
 The merger brings together an established leadership team with all co-founders remaining in strategic and operational roles integral to the company’s future
 growth. Alexander Zacke, previously CEO of Auctionata, will lead the global management team of the newly formed group.
 Both the Paddle8 and Auctionata brand names will continue on as the two companies fuse together.
 Additionally, all investors from both Paddle8 and Auctionata will remain involved. To date, Auctionata has raised $88m in equity capital with investors including Earlybird, Kite Ventures, MCI Management, Hearst Ventures and Groupe Arnault.
 Paddle8 has raised a total of $44M from Founder Collective, Mousse Partners and Skate Capital, as well as art-world insiders like David Zwirner, Damien Hirst and Jay Jopling.","http://www.finsmes.com/2016/05/online-art-auction-platforms-auctionata-and-paddle8-merge.html
",FinsmesGermany
"Delivery Hero Raises €287M in Financing
","Delivery Hero, a Berlin, Germany-based provider of online and mobile food ordering, raised €287m in financing.
 Rocket Internet (Rocket) made a total investment of €496m in primary and secondary acquiring a 30% stake.
 The company will use the funds to continue to expand operations.
 Led by Niklas Östberg, CEO, Delivery Hero, Delivery Hero is a global network of online ordering platforms for food with more than 90,000 partner restaurants worldwide in 24 countries generating more than a billion euros in annual sales via online orders or mobile applications and delivering more than 12 million meals every month.
 The company has more than 1,500 employees in 24 countries, including 500 in its Berlin headquarters.","http://www.finsmes.com/2015/02/delivery-hero-raises-e287m-in-financing.html
",FinsmesGermany
"LifeTime Closes €1m Financing Round
","LifeTime (a brand of connected-health.eu GmbH), a Hamburg, Germany-based digital health record company, closed an interim financing round with over €1m. 
 Thieme, High-Tech Gründerfonds, the Fraunhofer-Society, and a number of physicians and investors.
 The company intends to use the funds to grow its offering and to increase its sales in Hamburg and its surrounding regions.
 Led by Johannes Jacubeit, Founder & CEO, LifeTime provides an app that lets users keep track of medical files (store information like reports, x-rays and lab results) on their smartphone, share them on demand, with doctors. LifeTime is an encrypted app that can only be opened with a personal PIN or fingerprint.
 In addition, the company provides LifeTime Hub, a small hardware for doctor’s offices and hospitals useful to share patient’s reports.","http://www.finsmes.com/2017/01/lifetime-closes-e1m-financing-round.html
",FinsmesGermany
"uberall Raises $ 25M in Series B Funding
","uberall, a Berlin, Germany-based location marketing tech company, closed a $25m Series B funding round. 
 The round was led by HPE Growth Capital, which joined existing investors Project A and United Internet.
 The company, which has offices in San Francisco, Paris, and Cape Town, intends to use the funds to accelerate product development and international expansion with a focus on the United States.
 Founded in 2013 by David Federhen, Florian Hübner, and Josha Benner, uberall provides cloud-based location marketing and data management software platform which enables companies worldwide to manage multi-site information in a centralized application, the Location Marketing Cloud.
 Businesses can enrich and protect their business data in a global range of directories, maps, social networks and navigation services.
 The solution includes five products called Control Center, Listings, Engage, Ads, and Locator.
 Clients include Domino’s, DHL Group, Vodafone, IHG, Deutsche Telekom, Thyssenkrupp, HUK Coburg, and Douglas as well as distribution partners including 1&1 Internet, Swisscom, Sensis, Vendasta, and OVH.","http://www.finsmes.com/2018/02/uberall-raises-25m-in-series-b-funding.html
",FinsmesGermany
"navabi Raises $2.8M in Funding
","navabi, an Aachen, Germany-based online boutique for high‐quality plus‐size designer fashion, recently raised $2.8m in funding.
 The round was led by Seventure Partners, with participation from original shareholders DuMont Venture and Klaus Wecken.
 The company intends to use the funds to further grow and expand its team.
 Founded in 2009 by CEO Bahman Nedaei, navabi is a provider of designer fashion in the plus‐size market (from size 44 upwards), with an international customer base in over 20 countries. Brands sold on its web site include Fendi, Kenzo, Roberto Cavalli and Manon Baptiste, among the others.
 In conjunction with the funding, Dr. Wolfgang Krause of Seventure Partners, will join the company’s board of advisors.","http://www.finsmes.com/2011/12/navabi-raises-2-8m-funding.html
",FinsmesGermany
"Market Logic Raises €45M in Funding
","Market Logic, a Berlin, Germany- and Chicago, IL-based provider of enterprise SaaS marketing information systems, raised €45m in funding. 
 Backers included Sycamore, Summit Partners and Genui. In conjunction with the funding, which is subject to official approval by the European Commission, Bernd-Michael Rumpf and Max Odefey of Genui will join Market Logic’s board of directors.
 The company intends to use the funds to accelerate growth.
 Led by Kay Iversen, founder and CEO, Market Logic develops and commercializes marketing information systems for brands to improve marketing and innovation processes with the right information at the right time.
 The company serves companies in consumer packaged goods, retail, healthcare and financial services including Unilever, Coca-Cola, Newell Brands, Colgate, Heineken and American Express.","http://www.finsmes.com/2017/05/market-logic-raises-e45m-in-funding.html
",FinsmesGermany
"Home24 Raises €20M in Venture Capital Funding
","Home24, a Berlin, Germany-based online furniture store, raised €20m in venture capital funding. 
 Backers included new and and existing shareholders.
 The company intends to use the funds to improve the customer experience and make process and system investments.
 Founded by Philipp Kreibohm and Led by Domenico Cipolla, CEO, home24 is an online furniture store with more than 150,000 products from over 800 manufacturers. The product range includes a variety of furniture items, lamps and living accessories from a wide range of brands and private labels such as Smood, Furnlab, Jack&Alice, and Mørteens.
 The company, which operates in Germany, France, Austria, Netherlands, Switzerland, Belgium, Italy and Brazil, employs more than 1,000 people worldwide.
 In November 2015, the company acquired Fashion For Home GmbH, and following the deal, Marc Appelhoffplatz and Christoph Cordes of Fashion For Home, adopted increasingly core management functions at Home24 and joined the board along with Christoph Cordes.","http://www.finsmes.com/2016/04/home24-raises-e20m-in-venture-capital-funding.html
",FinsmesGermany
"Fintech & Insurtech Startup Builder FinLeap Raises €21M
","Berlin, Germany-based fintech and insurtech company builder FinLeap raised €21m in funding. 
 Backers included founding shareholder HitFox-Group, new investor Hannover Re, the third largest worldwide reinsurer with a gross premium of around 17 billion euros, and others.
 Founded by the HitFox Group, Ramin Niroumand and Hendrik Krawinkel in summer 2014, FinLeap specializes in building digital companies within the financial industry investing between €500k and €5m, providing a network of investors, experienced entrepreneurs, customers and top-talents, and an integrated technology platform.
 In the last 20 months, the firm has built nine new companies* altogether employing over 250 employees from more than 30 nations and – together with other investors – plans to invest at least €50m within the next 12 months into its FinTech-ecosystem.
 These funds will be used to grow existing companies and create new ventures.
 The portfolio includes:
 – Clark, an online-insurance broker;
 – Savedo, a marketplace for investment products;
 – FinReach, a software-company that created an automated account switching kit;
 – Valendo, an asset-based lender;
 – Pair Finance, for online debt collection;
 – solarisBank, a tech company with a full-banking license, and
 – zinsbaustein.de, a digital platform for real estate investments.","http://www.finsmes.com/2016/06/fintech-insurtech-startup-builder-finleap-raises-e21m.html
",FinsmesGermany
"crossvertise, Interview with CEO Matthias Völcker
","Launched in 2009, Munich-based start-up crossvertise provides a cross-media booking platform for advertising media. Recently, it received an investment from High-Tech Gründerfonds and BambooVentures (read here).
 We met CEO Matthias Völcker, who frankly told us a little bit more about the company, the product and the team, the funding and future plans.
 FinSMEs: Hello, Matthias, thank you for joining us. First, can you tell us a something about crossvertise? How did you come up with the idea of creating the company?
 Matthias: Well, in a nutshell: crossvertise is the first media marketplace for every kind of (online and offline) advertising media, where companies as well as agencies can get profound information about the advertising market and have the possibility to book ads easily by themselves. In this way media buying is as easy as buying a book online for example.
 So how did we get the idea? We were working as management consultants and came in touch with media in the course of some projects we were in charge of. Due to our own hardships in finding profound information and media data, not to mention the opportunity to book the requested media on our own, we decided to attend to that matter. Of course we were new in this area and had to learn a lot. But afterwards it turned out, that this was a fortunate coincidence as we came up against all possible difficulties and were able to understand the needs of our clients. With help of several experts, professional literature and lots of practical training we learned the ropes of media business very quickly. After nearly two and a half year we now have got comprehensive knowledge, a wide network and strong partners in every media type.
 
 FinSMEs: What is it? How does it work?
 Matthias: crossvertise is a platform that connects the demand and the supply side in the media industry efficiently. It enables advertisers to save time and money and it offers publishers an additional and strong sales channel. Advertisers can use the platform including the latest and most extensive media data free of charge and find suitable media even without having specialized knowledge or using expensive software. They can request offers and negotiate with several publishers at the same time and purchase all types of media from one single source and with one simple click. Compared with platforms offering only one or two media types, publishers benefit from crossmedia synergies, because advertisers get to know complementary ways of doing advertisement they never would have thought of.
 FinSMEs: What’s your business model?
 Matthias: crossvertise acts as intermediary (broker), matching the supply and demand side in the advertising industry. Besides the regular market commission charged from publishers upon every booking (usually 15%), revenue is generated with premium accounts and other additional services available for advertisers. Thereby crossvertise initially addresses SMEs with small to medium size media budgets and small agencies, which are not equipped with expensive high class software and media data.
 FinSMEs: Could you tell us a bit more about the features that differentiate the service from competitors?
 Matthias: First of all we are the only company to bundle all media types on a single online platform that is open to the public. This means that advertisers can get direct access to a majority of the available media in the categories print (>18.000 newspapers, magazines etc.), online & mobile (> 5000 websites and apps), out-of-home (>160.000 billboards), radio (>500 stations), cinema (>4.800 screens) and TV (~ 400 stations on demand) and usually even have a price advantage using crossvertise.
 Secondly we are transparent, provide independent information and vast media data for free and present innovative and often unknown ad specials regularly. This is also new in this sector!
 And finally, due to our strong partner network, we can convey complementary services such as media planning, creation, production, PR etc. So you could call us a self-service one-stop shop in the on- and offline advertisement industry. But of course we also have a trained call-center and professional customer service available in case someone needs assistance or wishes personal advisory.
 FinSMEs: Could you introduce us the other team members?
 Matthias: Sure, my founding partners are Thomas Masek (COO/CFO) and Maximilian Balbach (CTO). Thomas and I have been working together on the project, initially called werbetraeger24, since two and a half years. Thomas is responsible for operations, human resources and finance. Max joined us at the end of 2010 and has programmed the platform from scratch. He is in charge of product development and the technical implementation. I, in my position as CEO am responsible for strategy, business development, sales and investor relations.
 We have been growing extremely during the last few months and have recruited several media experts and experienced developers for our headquarters in Munich and our off-shore unit in India. We consider ourselves fortunate having found such a great team, where every member complements one another and shares the entrepreneurial spirit with us.
 
 FinSMEs: Why did you start thinking about raising capital?
 Matthias: That´s a good question. After we had received a 100k Euro joint sponsorship of the German government and European Union and started making first revenues, we were fairly thinking about boot strapping. However, there were several reasons that brought us about the decision of raising capital. The focal idea of crossvertise is quite revolutionary and there is a great upside potential that leads to followers trying to copy our business model. After all it is a fast growing 30 billion Euro market in Germany and 350 billion worldwide from which we want to snatch a piece of the cake. In order to retain our first mover advantage and to ramp up our turnover quickly we needed sufficient man power and cash to pay our office and all the other bills. So we searched for investors that share our vision and also have enough capital and a strong network to secure ongoing growth and scalability. Having found such investors and strong partners makes life easier, anyhow.
 FinSMEs: Today, many tech companies try to raise venture capital, I know that this is not easy. What did you do to reach this target? Was it easy to close the deal?
 Matthias: To be honest, we started the search for investors already in January 2011 and never thought that it would take so long to close the deal. After many big players before us had failed due to the incredible complexity, people just didn´t believe that we would ever manage to win enough publishers as well as advertisers to make the marketplace attractive for the reverse side. So we searched for strategic partners and pilot customers to show the proof of concept. After we had aggregated about 80% of available media in Germany in our database, finalized a functional prototype and started making six figure revenue we soon had the first term sheets on our table. Partnerships with Microsoft, Jost von Brandis (one of the leading out-of-home specialist), WerbeWeischer (the leading marketer of cinema advertising) and mediaservice wasmuth (the leading media database developer) of course also made things easier. All in all it was a great deal of work and a situation I will never forget in my life.
 FinSMEs: Who are the investors?
 Matthias: The lead investor is the “High–Tech Gründerfonds” that invests in high potential high-tech start-ups in Germany and has about EUR 560.5 million under management in two funds. Investors in this public/private partnership include the Federal Ministry of Economics and Technology, the KfW Banking Group, as well as twelve industrial groups of ALTANA, BASF, B. Braun, Robert Bosch, CEWE Color, Daimler, Deutsche Post DHL, Deutsche Telekom, Qiagen, RWE Innogy, Tengelmann and Carl Zeiss.
 Furthermore we are financed by the investment consortium “BambooMedia”, which is bankrolled by the private investors Michael Streich and Dr. Maximilian Levasier (the founder of `BambooVentures GmbH´) as well as Dr. Hellmut Kirchner (“5K Investment GmbH”) plus “FIRST VALUE AG” with numerous financially strong and experienced shareholders.
 FinSMEs: How are you using the capital?
 Matthias: The next challenges are to completely implement the marketplace and to acquire additional customers to expand our market position and boost our revenues. For that reason we are using the resources primarily for the IT infrastructure, recruitment and marketing and PR operations. Especially the recruitment of additional qualified personnel to process the constantly growing number of orders will be a crucial factor, as well as selective advertising measures to increase our awareness.
 FinSMEs: Do you already plan to raise an additional round?
 Matthias: Yes, but in the moment we are 100% focusing on technical progress as well as business development. The amusing thing is that now, that we have finally closed the deal, we get quite interesting investment offers constantly. We will need to monitor the further development and of course keep speaking with investors regularly. Nevertheless we are planning to expand to foreign markets by the end of 2012 and therefore we are still open for talks and offers… you never know!","http://www.finsmes.com/2012/02/crossvertise-interview-ceo-matthias-volcker.html
",FinsmesGermany
"CrypViser Launches Collaboration with Chronobank to Run ICO
","On June, 7th, 2017, CrypViser, a developer of an innovative encrypted messenger, has launched a collaboration with ChronoBank, a wide-ranging Blockchain project aimed at remoulding the HR/recruitment/finance industries.
 Under the terms of the partnership, Crypviser will now be accepting ChronoBank TIME tokens for payments until the end of its ICO on June, 30th. Until that day, users who join the ICO will be able to make payments with ChronoBank TIME tokens.
 CrypViser’s ICO, which kicked off on May 20th, will provide 10 million (10,000,000) CVCoins distributed among members (To participate, follow this link: https://ico.crypviser.net)
 Later, at the time of the launch of the Crypviser network, on September, 2nd, the participants of ChronoBank and CrypViser will be granted exclusive early-bird access to the messenger service. Prior to this, users will also be able to take part in Crypviser’s bounty campaign. In addition, they will have the opportunity to make in-app payments for the messenger’s services using TIME tokens.
 Led by Vadim Andryan, founder, CrypViser is advancing Blockchain-based automated cryptographic and encryption solutions for instant communication networks. According to Andryan, the cooperation with ChronoBank will encourage the development of the project in addition to creating new opportunities for the whole community and investors.","http://www.finsmes.com/2017/06/crypviser-launches-collaboration-with-chronobank.html
",FinsmesGermany
